id,carat,color,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
23264,2.18,,61.0,60.0,8.29,8.33,5.07,0,0,0,0,1,0,0,0,1,0,0,0,0,17475
23273,2.03,,59.6,61.0,8.16,8.21,4.88,0,1,0,0,0,0,0,0,1,0,0,0,0,14720
23290,2.3,,61.8,57.0,8.45,8.48,5.23,0,0,1,0,0,0,0,0,1,0,0,0,0,16181
23302,2.01,,62.1,56.0,8.11,8.08,5.03,0,0,1,0,0,0,0,1,0,0,0,0,0,14725
23326,2.0,,61.8,57.0,8.05,8.01,4.96,0,0,1,0,0,0,0,1,0,0,0,0,0,12654
23366,2.03,,60.9,60.0,8.21,8.1,4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,12078
23469,2.08,,60.3,59.0,8.29,8.23,4.98,0,0,0,1,0,0,0,0,0,0,1,0,0,14933
23499,2.03,,65.4,58.0,7.91,7.88,5.16,1,0,0,0,0,0,0,1,0,0,0,0,0,14646
23500,2.0,,60.9,54.0,8.17,8.12,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,11106
23501,2.01,,61.7,59.0,8.01,8.09,4.97,0,0,0,0,1,0,0,1,0,0,0,0,0,14125
23512,2.08,,62.2,60.0,8.16,8.09,5.06,0,0,0,1,0,0,0,0,1,0,0,0,0,12883
23528,2.01,,62.2,57.0,8.04,8.09,5.02,0,0,1,0,0,0,0,0,1,0,0,0,0,17688
23537,2.01,,60.1,61.0,8.14,8.06,4.87,0,0,0,1,0,0,0,0,0,0,1,0,0,17068
23544,2.05,,60.3,59.0,8.25,8.21,4.96,0,0,0,1,0,0,0,0,0,1,0,0,0,12766
23607,2.01,,59.8,57.0,8.17,8.13,4.87,0,0,0,1,0,0,0,1,0,0,0,0,0,10412
23616,2.06,,60.0,60.0,6.29,6.25,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,16098
23641,2.06,,60.8,60.0,8.25,8.16,4.99,0,0,0,1,0,0,0,1,0,0,0,0,0,15716
23651,2.11,,61.0,58.0,8.2,8.29,5.03,0,0,0,1,0,0,0,0,1,0,0,0,0,12440
23698,2.02,,62.5,59.0,8.05,8.01,5.02,0,0,0,1,0,0,0,1,0,0,0,0,0,16191
23765,2.17,,60.4,56.0,8.43,8.36,5.07,0,0,1,0,0,0,0,1,0,0,0,0,0,17381
23785,2.5,,66.9,58.0,8.36,8.22,5.55,1,0,0,0,0,0,0,0,1,0,0,0,0,14652
23814,2.04,,59.3,61.0,8.3,8.25,4.91,0,0,0,1,0,1,0,0,0,0,0,0,0,8408
23856,2.01,,61.0,60.0,8.16,8.11,4.96,0,0,0,1,0,0,0,1,0,0,0,0,0,12617
23858,2.01,,64.6,57.0,7.82,7.88,5.07,0,1,0,0,0,0,0,0,1,0,0,0,0,12681
23864,2.01,,62.6,58.0,8.01,7.93,4.99,0,0,0,1,0,0,0,0,1,0,0,0,0,14502
23882,2.18,,63.3,58.0,8.22,8.18,5.19,0,0,0,0,1,0,0,0,1,0,0,0,0,12220
23892,2.32,,60.6,58.0,8.56,8.6,5.2,0,0,0,0,1,0,0,0,1,0,0,0,0,18508
23896,2.08,,62.8,60.0,8.12,8.03,5.07,0,0,0,1,0,0,0,0,1,0,0,0,0,12655
23904,2.18,,61.9,60.0,8.29,8.24,5.12,0,0,0,1,0,0,0,0,1,0,0,0,0,18003
23939,2.14,,62.1,58.0,8.31,8.23,5.13,0,0,0,1,0,0,0,0,1,0,0,0,0,12970
23962,2.03,,61.4,59.0,8.06,8.12,4.97,0,0,0,0,1,0,0,0,0,0,1,0,0,15826
23976,2.22,,62.7,61.0,8.31,8.23,5.19,0,0,1,0,0,0,0,0,1,0,0,0,0,14416
24034,2.01,,62.2,56.0,8.03,8.05,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,18252
24085,2.01,,65.1,56.0,7.91,7.84,5.12,0,0,1,0,0,0,0,1,0,0,0,0,0,16733
24095,2.01,,64.1,57.0,7.89,7.94,5.07,0,0,0,0,1,0,0,1,0,0,0,0,0,15145
24111,2.02,,61.0,62.0,8.1,8.14,4.95,0,1,0,0,0,0,0,0,1,0,0,0,0,12927
24182,2.21,,61.3,60.0,8.35,8.33,5.11,0,0,0,1,0,0,0,0,1,0,0,0,0,14032
24213,2.2,,58.2,59.0,8.52,8.47,4.94,0,0,0,1,0,0,0,0,1,0,0,0,0,11147
24237,2.14,,60.4,59.0,8.38,8.32,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,17673
24303,2.17,,62.1,57.0,8.26,8.32,5.15,0,0,1,0,0,0,0,1,0,0,0,0,0,16716
24305,2.07,,61.2,58.0,8.18,8.2,5.01,0,0,0,1,0,0,0,0,0,0,1,0,0,18193
24339,2.25,,61.8,61.0,8.46,8.39,5.21,0,0,0,1,0,0,0,1,0,0,0,0,0,16004
24395,2.29,,57.0,66.0,8.8,8.6,4.98,1,0,0,0,0,0,0,0,0,0,1,0,0,13701
24411,2.35,,59.9,58.0,8.68,8.61,5.18,0,0,0,1,0,0,0,0,1,0,0,0,0,17294
24473,2.0,,62.6,56.0,7.98,8.09,5.03,0,0,0,0,1,0,0,0,1,0,0,0,0,15446
24475,2.01,,61.3,61.0,8.02,7.96,4.9,0,0,0,1,0,0,0,0,1,0,0,0,0,17746
24492,2.0,,61.3,59.0,8.13,8.09,4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,14208
24518,2.01,,62.9,62.0,8.02,7.98,5.03,0,0,0,1,0,0,0,0,0,1,0,0,0,17068
24526,2.01,,60.1,59.0,8.25,8.18,4.94,0,0,0,1,0,0,0,0,0,1,0,0,0,15185
24558,2.04,,67.4,56.0,7.8,7.76,5.24,1,0,0,0,0,0,0,0,1,0,0,0,0,12454
24573,2.01,,62.8,57.0,8.04,7.95,5.02,0,0,1,0,0,0,0,0,1,0,0,0,0,14364
24625,2.03,,59.8,59.0,8.29,8.24,4.94,0,0,0,1,0,0,0,1,0,0,0,0,0,12844
24634,2.01,,63.6,57.0,7.87,7.95,5.03,0,1,0,0,0,0,0,0,0,0,1,0,0,16003
24722,2.01,,63.6,59.0,8.0,7.95,5.07,0,1,0,0,0,0,0,0,1,0,0,0,0,15977
24733,2.02,,62.3,58.0,7.97,8.04,4.99,0,0,0,0,1,0,0,0,1,0,0,0,0,15064
24768,2.0,,59.8,59.0,8.12,8.17,4.87,0,0,0,0,1,0,0,1,0,0,0,0,0,15053
24812,2.21,,62.4,60.0,8.34,8.29,5.19,0,0,0,1,0,0,0,0,1,0,0,0,0,17525
24835,2.22,,62.8,57.0,8.29,8.33,5.22,0,0,0,0,1,0,0,0,1,0,0,0,0,13579
24847,2.04,,60.3,59.0,8.18,8.2,4.94,0,0,0,0,1,0,0,0,0,0,1,0,0,17315
24871,2.02,,63.0,59.0,8.05,7.95,5.03,0,0,0,1,0,0,0,0,1,0,0,0,0,15014
24880,2.1,,61.6,57.0,8.24,8.15,5.05,0,0,1,0,0,0,0,1,0,0,0,0,0,12168
24891,2.01,,60.3,62.0,8.13,8.08,4.89,0,0,0,1,0,0,0,0,0,0,1,0,0,15939
24953,2.02,,60.5,62.0,8.18,8.15,4.94,0,0,0,1,0,0,0,0,0,1,0,0,0,14238
24956,2.16,,58.5,60.0,8.49,8.54,4.98,0,0,0,0,1,0,0,1,0,0,0,0,0,17772
24959,2.04,,62.5,61.0,8.04,8.08,5.04,0,0,0,0,1,0,0,1,0,0,0,0,0,17952
24974,2.03,,64.9,59.0,7.85,7.99,5.14,1,0,0,0,0,0,0,0,1,0,0,0,0,14687
24980,2.0,,61.2,50.0,8.17,8.08,4.97,1,0,0,0,0,0,0,1,0,0,0,0,0,13764
24995,2.0,,65.1,56.0,7.86,7.77,5.09,1,0,0,0,0,0,0,1,0,0,0,0,0,14430
25002,2.01,,59.2,60.0,8.31,8.27,4.91,0,0,0,1,0,0,0,0,1,0,0,0,0,13574
25048,3.01,,60.7,59.0,9.35,9.22,5.64,0,0,0,1,0,0,0,0,1,0,0,0,0,18710
25054,2.05,,61.4,59.0,8.16,8.13,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,16793
25059,2.0,,62.6,56.0,8.01,7.96,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,17760
25063,2.04,,62.2,57.0,8.14,8.07,5.04,0,0,0,1,0,0,0,1,0,0,0,0,0,16942
25115,2.49,,63.8,54.0,8.56,8.49,5.45,0,0,1,0,0,0,0,1,0,0,0,0,0,16915
25122,2.28,,62.1,59.0,8.44,8.4,5.23,0,0,0,1,0,0,0,0,1,0,0,0,0,18055
25152,2.14,,60.1,58.0,8.4,8.35,5.03,0,0,0,1,0,0,0,0,1,0,0,0,0,12792
25171,2.6,,58.3,61.0,9.05,8.94,5.24,0,0,0,1,0,0,0,0,1,0,0,0,0,17209
25193,2.08,,61.7,58.0,8.13,8.21,5.04,0,0,1,0,0,0,0,1,0,0,0,0,0,17469
25195,2.01,,63.1,59.0,8.03,7.98,5.05,0,0,0,0,1,0,0,1,0,0,0,0,0,18741
25216,2.04,,62.0,56.0,8.18,8.23,5.09,0,0,1,0,0,0,0,0,1,0,0,0,0,16319
25251,2.08,,60.0,60.0,8.31,8.28,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,11851
25268,2.09,,61.4,56.0,8.23,8.27,5.06,0,0,1,0,0,0,0,1,0,0,0,0,0,16704
25314,2.0,,59.5,62.0,8.13,8.21,4.86,0,0,0,0,1,0,0,0,0,0,1,0,0,15510
25341,2.0,,62.2,56.0,8.14,8.06,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,17760
25345,2.12,,62.3,58.0,8.25,8.16,5.12,0,0,0,1,0,0,0,0,1,0,0,0,0,12693
25393,2.5,,64.9,58.0,8.46,8.43,5.48,1,0,0,0,0,0,0,0,1,0,0,0,0,13278
25431,2.3,,62.4,56.0,8.44,8.49,5.28,0,0,1,0,0,0,0,0,0,0,1,0,0,16062
25436,2.16,,61.4,55.0,8.34,8.27,5.1,0,0,1,0,0,0,0,0,0,1,0,0,0,18462
25445,2.43,,64.5,57.0,8.41,8.36,5.41,1,0,0,0,0,0,0,0,1,0,0,0,0,14975
25455,2.0,,62.0,56.0,8.05,7.94,4.96,0,0,0,1,0,0,0,1,0,0,0,0,0,15096
25486,2.0,,61.6,57.0,8.16,8.1,5.01,0,0,1,0,0,0,0,0,1,0,0,0,0,13351
25508,2.01,,60.6,59.0,8.23,8.17,4.97,0,0,0,1,0,0,0,1,0,0,0,0,0,13387
25510,2.0,,65.3,55.0,7.88,7.79,5.12,1,0,0,0,0,0,0,0,1,0,0,0,0,10752
25530,2.45,,60.4,56.0,8.72,8.81,5.3,0,0,1,0,0,0,0,0,0,0,1,0,0,18113
25575,3.24,,62.1,58.0,9.44,9.4,5.85,0,0,0,1,0,1,0,0,0,0,0,0,0,12300
25606,2.12,,62.3,57.0,8.19,8.22,5.11,0,0,1,0,0,0,0,0,1,0,0,0,0,17730
25613,2.23,,60.5,61.0,8.4,8.47,5.1,0,0,0,0,1,0,0,0,1,0,0,0,0,12655
25620,2.02,,57.9,62.0,8.28,8.36,4.82,0,1,0,0,0,0,0,0,0,0,1,0,0,16593
25725,2.0,,61.5,59.0,8.06,8.11,4.97,0,0,0,1,0,0,0,0,0,0,1,0,0,13552
25804,2.0,,60.7,60.0,8.05,8.17,4.92,0,0,0,0,1,0,0,0,0,0,1,0,0,13542
25861,2.18,,62.0,57.0,8.35,8.24,5.14,0,0,1,0,0,0,0,0,0,0,1,0,0,13769
25878,2.01,,58.2,62.0,8.26,8.21,4.79,0,0,0,1,0,0,0,1,0,0,0,0,0,16287
25883,2.2,,60.5,55.0,8.49,8.42,5.11,0,0,0,1,0,0,0,1,0,0,0,0,0,18193
25974,2.09,,61.2,57.0,8.27,8.19,5.04,0,0,1,0,0,0,0,0,1,0,0,0,0,13933
25982,2.55,,62.9,58.0,8.7,8.59,5.44,0,0,0,1,0,0,0,0,1,0,0,0,0,14351
25993,2.01,,63.5,60.0,7.98,7.89,5.04,0,0,0,0,1,0,0,1,0,0,0,0,0,15038
26003,2.14,,58.4,58.0,8.52,8.5,4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,10306
26008,2.0,,64.2,61.0,7.72,7.69,4.95,0,1,0,0,0,0,0,1,0,0,0,0,0,11988
26032,2.0,,64.2,59.0,7.93,7.84,5.06,0,1,0,0,0,0,0,1,0,0,0,0,0,17902
26052,2.53,,61.5,53.0,8.78,8.74,5.39,0,0,1,0,0,0,0,0,1,0,0,0,0,15993
26072,2.21,,61.1,58.0,8.39,8.34,5.11,0,0,0,1,0,0,0,1,0,0,0,0,0,13983
26076,2.03,,62.2,54.0,8.11,8.15,5.06,0,0,0,0,1,0,0,0,1,0,0,0,0,14239
26085,2.01,,62.1,60.0,7.88,8.0,4.93,0,0,0,0,1,0,0,0,0,0,1,0,0,12683
26098,2.0,,63.9,58.0,7.99,7.91,5.08,0,1,0,0,0,1,0,0,0,0,0,0,0,6854
26110,2.02,,58.8,61.0,8.21,8.25,4.84,0,1,0,0,0,0,0,0,1,0,0,0,0,18236
26122,2.43,,62.2,57.0,8.63,8.54,5.34,0,0,0,1,0,0,0,0,0,0,1,0,0,18692
26137,2.1,,63.0,57.0,8.13,8.08,5.11,0,0,1,0,0,0,0,0,1,0,0,0,0,16629
26147,2.18,,62.5,55.0,8.34,8.31,5.2,0,0,1,0,0,0,0,0,1,0,0,0,0,15850
26237,2.06,,63.7,57.0,8.12,8.03,5.14,0,1,0,0,0,0,0,0,1,0,0,0,0,16512
26251,2.01,,60.5,59.0,8.19,8.26,4.98,0,0,0,0,1,0,0,0,1,0,0,0,0,14637
26258,2.15,,62.4,60.0,8.24,8.18,5.12,0,0,0,1,0,0,0,1,0,0,0,0,0,13746
26270,2.01,,61.9,57.0,8.0,8.08,4.98,0,0,1,0,0,0,0,0,1,0,0,0,0,17555
26318,2.11,,62.4,61.0,8.1,8.19,5.08,0,0,0,0,1,0,0,0,1,0,0,0,0,17871
26355,2.01,,57.8,60.0,8.29,8.35,4.81,0,1,0,0,0,0,0,0,0,0,1,0,0,18561
26374,2.07,,63.5,53.0,8.12,8.09,5.14,0,0,1,0,0,0,0,0,1,0,0,0,0,18198
26429,2.11,,60.0,56.0,8.43,8.35,5.03,0,0,1,0,0,0,0,0,1,0,0,0,0,12226
26439,2.0,,58.1,64.0,8.3,8.27,4.81,0,1,0,0,0,0,0,0,1,0,0,0,0,11041
26475,2.01,,66.9,57.0,7.87,7.76,5.23,1,0,0,0,0,0,0,0,1,0,0,0,0,16086
26483,2.4,,63.8,58.0,8.41,8.37,5.35,0,0,1,0,0,0,0,0,1,0,0,0,0,17039
26557,2.22,,66.7,56.0,8.04,8.02,5.36,1,0,0,0,0,1,0,0,0,0,0,0,0,5607
26569,2.12,,62.3,61.0,8.21,8.16,5.1,0,0,0,1,0,0,0,0,1,0,0,0,0,12140
26572,2.12,,62.3,61.0,8.16,8.21,5.1,0,0,0,0,1,0,0,0,1,0,0,0,0,12030
26631,2.12,,58.3,59.0,8.48,8.41,4.92,0,0,0,1,0,0,0,0,1,0,0,0,0,18120
26644,2.0,,62.7,56.0,7.98,8.02,5.02,0,0,0,0,1,0,0,1,0,0,0,0,0,17247
26661,2.13,,62.2,55.0,8.2,8.27,5.12,0,0,1,0,0,0,0,1,0,0,0,0,0,18275
26672,2.12,,62.9,55.0,8.17,8.14,5.13,0,0,1,0,0,0,0,0,1,0,0,0,0,12707
26698,2.02,,61.6,58.0,8.14,8.1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,12431
26789,2.05,,62.8,56.0,8.1,8.12,5.09,0,0,0,0,1,0,0,0,1,0,0,0,0,14071
26794,2.0,,59.7,62.0,8.19,8.02,4.85,0,0,0,1,0,1,0,0,0,0,0,0,0,6344
26803,2.04,,66.6,56.0,7.8,7.77,5.19,1,0,0,0,0,0,0,0,1,0,0,0,0,9802
26853,2.0,,67.7,57.0,7.88,7.64,5.26,1,0,0,0,0,0,0,0,1,0,0,0,0,10483
26897,2.0,,62.3,56.0,8.04,7.94,4.98,0,0,1,0,0,0,0,0,1,0,0,0,0,12210
26933,2.02,,62.3,56.0,8.11,8.06,5.04,0,0,1,0,0,0,0,1,0,0,0,0,0,12332
26938,2.01,,61.4,60.0,8.14,8.07,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,12407
27023,2.54,,61.4,54.0,8.83,8.78,5.41,0,0,1,0,0,0,0,0,1,0,0,0,0,12687
27038,2.1,,60.7,61.0,8.28,8.27,5.02,0,0,0,1,0,0,0,0,0,0,1,0,0,14394
27083,2.0,,65.7,60.0,7.7,7.8,5.09,1,0,0,0,0,0,0,1,0,0,0,0,0,15330
27085,2.09,,61.2,57.0,8.19,8.27,5.04,0,0,1,0,0,0,0,0,1,0,0,0,0,13807
27101,2.05,,60.3,60.0,8.17,8.24,4.95,0,0,1,0,0,0,0,1,0,0,0,0,0,14037
27105,2.14,,61.5,58.0,8.31,8.24,5.09,0,0,0,1,0,0,0,0,1,0,0,0,0,18291
27115,2.0,,58.1,60.0,8.32,8.25,4.81,0,0,0,1,0,0,0,0,1,0,0,0,0,15984
27130,2.05,,61.6,59.0,8.2,8.16,5.04,0,0,0,1,0,0,0,1,0,0,0,0,0,15291
27132,2.36,,60.8,54.0,8.68,8.57,5.24,0,0,1,0,0,0,0,0,1,0,0,0,0,11238
27189,2.04,,62.6,55.0,8.08,8.12,5.07,0,0,1,0,0,0,0,1,0,0,0,0,0,12696
27259,2.01,,63.3,58.0,8.01,8.05,5.08,0,0,0,0,1,0,0,0,1,0,0,0,0,15563
27261,2.21,,62.2,58.0,8.31,8.27,5.16,0,0,0,1,0,1,0,0,0,0,0,0,0,6535
27272,2.01,,62.3,58.0,8.11,8.06,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,15917
27286,2.01,,63.0,59.0,7.93,7.9,4.99,0,0,0,1,0,0,0,0,1,0,0,0,0,15917
27291,2.16,,62.3,57.0,8.29,8.22,5.14,0,0,0,1,0,0,0,0,1,0,0,0,0,11473
27292,2.04,,62.3,57.0,8.05,8.13,5.04,0,0,1,0,0,0,0,0,1,0,0,0,0,16261
27296,2.11,,63.2,57.0,8.13,8.07,5.12,0,0,0,0,1,1,0,0,0,0,0,0,0,7834
27320,2.08,,60.1,59.0,8.29,8.37,5.01,0,0,0,0,1,0,0,0,1,0,0,0,0,18405
27322,2.02,,60.9,60.0,8.08,8.14,4.94,0,0,1,0,0,0,0,0,1,0,0,0,0,14027
27346,2.03,,60.3,56.0,8.27,8.21,4.97,0,0,1,0,0,0,0,1,0,0,0,0,0,16224
27360,2.31,,61.1,60.0,8.58,8.51,5.22,0,0,0,1,0,0,0,1,0,0,0,0,0,15323
27383,2.02,,56.5,61.0,8.33,8.37,4.72,1,0,0,0,0,0,0,0,1,0,0,0,0,14080
27447,2.01,,57.6,60.0,8.32,8.23,4.76,0,1,0,0,0,0,0,0,1,0,0,0,0,12215
27508,2.29,,61.8,56.4,8.4,8.5,5.23,0,0,1,0,0,0,0,0,1,0,0,0,0,13726
27534,2.01,,61.4,54.0,8.16,8.09,4.99,0,0,1,0,0,0,0,0,0,0,1,0,0,18607
27538,2.06,,61.8,58.0,8.15,8.1,5.02,0,0,0,1,0,0,0,0,1,0,0,0,0,16587
27543,2.04,,61.1,61.0,8.25,8.12,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,7403
27554,2.61,,64.2,63.0,8.66,8.57,5.53,0,1,0,0,0,0,0,0,1,0,0,0,0,13784
27558,2.3,,62.2,60.0,8.43,8.39,5.23,0,0,1,0,0,0,0,1,0,0,0,0,0,17193
27570,2.07,,62.7,54.0,8.17,8.12,5.11,0,0,1,0,0,0,0,0,0,0,0,0,1,16769
27572,2.18,,60.3,57.0,8.41,8.45,5.08,0,0,1,0,0,0,0,0,0,0,1,0,0,16427
27586,2.01,,61.5,59.0,8.12,8.08,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,11635
27606,2.04,,62.7,56.0,8.12,8.06,5.07,0,0,0,1,0,0,0,0,1,0,0,0,0,15760
27627,2.01,,59.4,66.0,8.2,8.17,4.86,1,0,0,0,0,0,0,0,1,0,0,0,0,15627
27632,2.14,,61.5,58.0,8.24,8.31,5.09,0,0,0,0,1,0,0,0,1,0,0,0,0,18125
27649,2.03,,61.7,61.0,8.04,8.18,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,11968
27651,2.01,,63.0,60.0,7.92,7.99,5.01,0,1,0,0,0,0,0,0,1,0,0,0,0,14745
27709,2.01,,59.6,59.0,8.27,8.19,4.9,0,0,0,1,0,0,0,1,0,0,0,0,0,17458
27722,2.05,,59.7,59.0,8.27,8.39,4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,17081
27730,2.05,,62.1,56.0,8.18,8.1,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,12857
27746,2.02,,60.1,59.0,8.29,8.21,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,17099
27762,2.14,,59.5,59.0,8.42,8.36,4.99,0,0,0,1,0,0,0,1,0,0,0,0,0,15499
27773,2.02,,62.7,59.0,7.97,8.03,5.02,0,0,0,0,1,0,0,1,0,0,0,0,0,17530
27782,2.01,,60.8,59.0,8.08,8.0,4.89,0,0,0,1,0,0,0,0,1,0,0,0,0,12423
27824,2.05,,62.5,56.0,8.17,8.08,5.08,0,0,0,1,0,0,0,0,1,0,0,0,0,17294
27850,2.02,,65.0,55.0,7.94,7.84,5.13,1,0,0,0,0,0,0,1,0,0,0,0,0,16386
27977,2.2,,62.4,55.0,8.41,8.34,5.23,0,0,0,1,0,0,0,0,1,0,0,0,0,16190
27997,2.26,,61.3,60.0,8.5,8.43,5.19,0,0,0,1,0,0,0,0,1,0,0,0,0,15428
28006,2.01,,58.2,61.0,8.24,8.2,4.78,0,0,0,1,0,0,0,0,1,0,0,0,0,13052
28043,2.04,,62.8,57.0,8.09,8.02,5.06,0,0,1,0,0,0,0,1,0,0,0,0,0,14775
28076,2.51,,60.6,61.0,8.88,8.68,5.29,0,0,0,1,0,0,0,0,1,0,0,0,0,14543
28118,2.01,,62.9,54.0,8.06,7.93,5.05,0,0,1,0,0,0,0,0,1,0,0,0,0,11011
28126,2.0,,67.6,58.0,7.65,7.61,5.16,1,0,0,0,0,0,0,0,0,0,1,0,0,18515
28161,2.07,,62.2,54.0,8.16,8.21,5.09,0,0,1,0,0,0,0,0,1,0,0,0,0,17614
28171,2.01,,60.5,60.0,8.13,8.09,4.91,0,0,0,1,0,0,0,0,0,0,1,0,0,13400
28174,2.04,,61.5,58.0,8.11,8.14,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,17327
28313,2.0,,59.1,59.0,8.2,8.14,4.83,0,0,0,1,0,0,0,0,1,0,0,0,0,12521
28349,2.03,,62.7,59.0,8.08,8.02,5.05,0,0,0,1,0,0,0,0,1,0,0,0,0,12531
28357,2.02,,61.2,58.0,8.11,8.04,4.94,0,0,0,1,0,0,0,0,1,0,0,0,0,13117
28373,2.43,,62.2,60.0,8.59,8.53,5.33,0,0,0,1,0,0,0,0,1,0,0,0,0,14727
28387,2.13,,61.5,57.0,8.27,8.34,5.11,0,0,0,0,1,0,0,0,1,0,0,0,0,15454
28395,2.33,,60.7,56.0,8.55,8.61,5.21,0,0,0,0,1,0,0,1,0,0,0,0,0,18119
28401,2.0,,59.8,60.0,8.04,8.01,4.8,0,0,0,1,0,0,0,1,0,0,0,0,0,14126
28408,2.01,,62.3,59.0,8.02,8.1,5.02,0,0,0,0,1,0,0,0,0,0,1,0,0,15965
28410,2.01,,58.7,54.0,8.27,8.2,4.83,0,0,0,1,0,0,0,0,1,0,0,0,0,16064
28423,2.42,,61.3,59.0,8.61,8.58,5.27,0,0,0,1,0,0,0,0,0,0,1,0,0,17168
28453,2.02,,62.1,57.0,8.13,8.09,5.04,0,0,1,0,0,0,0,0,1,0,0,0,0,10826
28474,2.03,,60.9,60.0,8.1,8.21,4.97,0,0,0,0,1,0,0,0,1,0,0,0,0,11968
28483,2.0,,63.6,60.0,8.03,7.95,5.08,0,1,0,0,0,0,0,0,0,0,1,0,0,16439
28515,2.05,,59.5,58.0,8.26,8.3,4.93,0,0,0,0,1,0,0,0,1,0,0,0,0,16819
28550,2.4,,62.0,55.0,8.6,8.57,5.32,0,0,1,0,0,0,0,0,1,0,0,0,0,18541
28599,2.41,,61.1,60.0,8.66,8.6,5.27,0,0,0,1,0,0,0,0,0,1,0,0,0,15320
28701,2.01,,65.5,56.0,7.84,7.79,5.12,1,0,0,0,0,0,0,0,1,0,0,0,0,11156
28707,2.01,,64.1,59.0,7.91,7.85,5.05,0,1,0,0,0,0,0,0,0,0,1,0,0,18474
28807,2.0,,62.9,56.0,8.06,7.97,5.04,0,0,1,0,0,0,0,1,0,0,0,0,0,13320
28827,2.02,,61.4,58.0,8.14,8.07,4.98,0,0,0,1,0,0,0,1,0,0,0,0,0,14240
28828,2.1,,64.7,61.0,7.97,7.92,5.14,1,0,0,0,0,0,0,0,1,0,0,0,0,15827
28845,2.02,,60.4,57.0,8.21,8.18,4.95,0,0,0,1,0,0,0,0,1,0,0,0,0,14574
28878,2.03,,63.0,61.0,7.99,8.04,5.05,0,0,0,0,1,0,0,0,1,0,0,0,0,15690
28930,3.01,,65.4,60.0,8.99,8.93,5.86,0,0,1,0,0,1,0,0,0,0,0,0,0,16538
29007,2.07,,64.5,60.0,7.99,7.88,5.12,1,0,0,0,0,0,0,0,1,0,0,0,0,13016
29010,2.04,,62.4,57.0,8.04,8.19,5.06,0,0,0,0,1,0,0,0,0,0,1,0,0,13825
29026,2.0,,62.9,59.2,7.95,8.08,5.05,0,0,0,0,1,0,0,1,0,0,0,0,0,15081
29061,2.01,,59.4,58.0,8.19,8.15,4.85,0,0,0,1,0,0,0,0,1,0,0,0,0,15562
29070,2.28,,62.0,55.0,8.49,8.45,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,16969
29088,2.24,,61.9,58.0,8.36,8.29,5.15,0,0,0,1,0,0,0,0,1,0,0,0,0,15515
29093,2.01,,61.4,59.0,8.06,8.13,4.97,0,0,1,0,0,0,0,0,0,1,0,0,0,17227
29096,2.26,,56.9,60.0,8.73,8.66,4.95,0,1,0,0,0,0,0,0,1,0,0,0,0,16241
29099,2.02,,62.1,56.0,8.13,8.09,5.04,0,0,1,0,0,0,0,0,0,1,0,0,0,18324
29122,2.0,,63.5,55.0,8.03,7.93,5.07,0,0,0,0,1,0,0,0,1,0,0,0,0,15485
29130,2.03,,56.8,61.0,8.52,8.42,4.81,0,0,0,0,1,0,0,0,1,0,0,0,0,16442
29145,2.01,,64.1,57.0,7.78,7.82,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,16085
29211,2.01,,60.8,57.0,8.15,8.13,4.95,0,0,1,0,0,0,0,0,1,0,0,0,0,13253
29225,2.0,,63.5,59.0,7.9,7.98,5.04,0,0,0,0,1,0,0,0,1,0,0,0,0,15864
29295,2.04,,58.0,58.0,8.45,8.36,4.88,0,0,0,1,0,0,0,0,1,0,0,0,0,11820
29304,2.02,,59.6,60.0,8.25,8.2,4.9,0,0,0,1,0,0,0,0,0,0,1,0,0,16861
29321,2.02,,63.5,60.0,7.93,7.98,5.05,0,1,0,0,0,0,0,1,0,0,0,0,0,12798
29340,2.08,,59.7,59.0,8.38,8.29,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,12454
29343,2.06,,61.0,61.0,8.18,8.1,5.02,0,0,0,1,0,0,0,0,1,0,0,0,0,13912
