carat,depth,table,x,y,z,cut_0,cut_1,cut_2,cut_3,cut_4,color_1,color_2,color_3,color_4,color_5,color_6,color_7,clarity_0,clarity_1,clarity_2,clarity_3,clarity_4,clarity_5,clarity_6,clarity_7,price
1.6,62.8,55.0,7.48,7.42,4.68,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8418
0.41,62.6,58.0,4.75,4.7,2.96,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,961
0.33,61.1,59.0,4.43,4.47,2.72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,579
1.14,60.0,60.0,6.76,6.81,4.07,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4702
0.37,62.0,56.0,4.6,4.59,2.85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1292
0.54,61.1,57.0,5.25,5.22,3.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1993
0.51,61.8,55.0,5.14,5.18,3.19,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1569
1.03,61.1,55.0,6.54,6.51,3.99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3507
0.25,62.6,53.0,4.04,4.08,2.54,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,445
1.27,63.4,60.0,6.85,6.8,4.33,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5690
1.51,60.5,55.0,7.4,7.36,4.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8794
1.21,63.4,57.0,6.79,6.72,4.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5387
0.48,62.0,54.0,5.0,5.05,3.11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2059
0.4,62.2,56.0,4.78,4.71,2.95,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1238
0.4,63.3,58.0,4.72,4.69,2.98,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,882
0.32,61.7,57.0,4.39,4.36,2.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,972
0.33,61.7,55.0,4.45,4.48,2.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,795
1.44,61.1,62.0,7.15,7.23,4.39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5068
0.54,62.9,57.0,5.18,5.21,3.27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1105
0.23,60.8,56.0,3.94,3.99,2.41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,499
0.52,62.7,56.0,5.07,5.1,3.19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1173
0.3,61.4,59.0,4.36,4.31,2.66,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,945
0.73,62.0,60.0,5.76,5.73,3.56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2902
1.05,63.1,60.0,6.42,6.49,4.07,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4608
0.51,63.1,58.0,5.11,5.09,3.22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1574
1.13,62.8,59.0,6.63,6.58,4.15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5571
1.5,61.7,63.0,7.31,7.24,4.49,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12862
2.01,60.1,60.0,8.25,8.2,4.94,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17476
0.93,63.8,59.0,6.21,6.15,3.94,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3812
1.01,61.3,57.0,6.45,6.5,3.97,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4153
1.7,63.3,57.0,7.54,7.59,4.79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12117
0.71,61.5,59.0,5.71,5.74,3.52,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2047
1.12,62.6,59.0,6.61,6.58,4.13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8721
1.29,58.7,58.0,7.27,7.11,4.22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8842
0.63,62.9,60.0,5.45,5.33,3.39,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1921
1.23,61.1,58.0,6.91,6.86,4.21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7577
0.32,61.9,56.0,4.39,4.36,2.71,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1140
0.41,62.9,58.0,4.74,4.71,2.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1061
0.53,62.4,57.0,5.18,5.21,3.24,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1268
2.0,62.8,57.0,8.05,8.01,5.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11975
0.41,62.6,57.0,4.79,4.76,2.99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1107
1.04,67.5,56.0,6.28,6.22,4.22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4566
0.71,62.7,57.0,5.66,5.7,3.56,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3041
0.41,62.9,56.0,4.72,4.76,2.98,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,755
0.79,62.8,57.0,5.91,5.88,3.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2370
1.2,58.9,60.0,6.98,6.94,4.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5562
0.37,61.2,55.0,4.63,4.68,2.85,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,779
0.76,59.6,58.0,5.91,5.96,3.54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4504
0.34,61.6,55.0,4.51,4.55,2.78,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,844
1.19,63.0,54.0,6.82,6.74,4.27,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4498
1.22,61.6,56.0,6.8,6.87,4.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3663
0.74,63.8,58.0,5.72,5.76,3.66,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2352
1.0,62.0,59.0,6.43,6.3,3.95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4077
0.42,62.4,55.0,4.79,4.82,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1031
2.0,70.2,57.0,7.63,7.59,5.34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15351
0.5,61.5,56.0,5.07,5.11,3.13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1624
1.33,63.7,56.0,6.96,6.92,4.42,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7090
0.27,62.0,55.0,4.12,4.14,2.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,622
1.2,62.8,57.0,6.68,6.73,4.21,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6526
0.91,60.4,59.0,6.22,6.26,3.77,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4437
0.3,62.4,54.0,4.3,4.32,2.69,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,491
0.7,60.8,62.0,5.71,5.67,3.46,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2874
0.71,60.1,60.0,5.76,5.79,3.47,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2921
0.9,61.1,58.0,6.22,6.25,3.81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4152
0.7,59.8,56.0,5.78,5.73,3.44,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2184
1.05,62.7,57.0,6.5,6.41,4.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9784
0.7,61.4,55.0,5.71,5.75,3.52,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3360
1.54,62.0,54.0,7.36,7.43,4.59,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15415
0.62,58.1,63.0,5.59,5.66,3.27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3050
0.33,62.3,57.0,4.38,4.42,2.74,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,666
1.22,63.1,58.0,6.8,6.74,4.27,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6530
1.01,63.6,57.0,6.37,6.33,4.04,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4672
0.7,61.9,58.0,5.67,5.74,3.53,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3354
0.33,62.2,59.0,4.41,4.43,2.75,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,579
0.5,59.8,58.0,5.19,5.15,3.09,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1746
0.7,62.8,58.0,5.62,5.68,3.55,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2613
0.34,61.6,56.0,4.51,4.48,2.77,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1084
0.51,61.6,58.0,5.12,5.14,3.16,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1569
1.51,65.0,59.0,6.99,7.07,4.57,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8681
1.09,61.6,56.0,6.6,6.64,4.08,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10314
0.54,58.2,60.0,5.39,5.34,3.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1667
1.41,58.5,57.0,7.36,7.44,4.33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7339
1.01,64.1,60.0,6.21,6.16,3.97,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4276
1.0,61.1,55.0,6.44,6.5,3.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7743
0.72,60.8,55.0,5.77,5.84,3.53,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2869
1.03,60.9,58.0,6.55,6.48,3.97,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5364
0.53,61.9,54.0,5.21,5.23,3.23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1020
1.02,63.3,55.0,6.4,6.33,4.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4604
1.5,61.5,58.0,7.38,7.32,4.52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6132
0.79,61.1,57.0,5.94,6.0,3.65,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3209
1.5,61.2,63.0,7.28,7.32,4.47,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16407
0.56,60.9,56.0,5.32,5.35,3.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1819
1.52,60.9,57.0,7.44,7.5,4.55,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8151
0.33,61.5,59.0,4.42,4.46,2.73,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,810
2.0,63.7,61.0,7.85,7.97,5.04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12221
1.23,61.8,56.0,6.89,6.84,4.24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11141
0.9,62.7,53.0,6.18,6.22,3.89,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3805
0.34,61.8,57.0,4.46,4.51,2.77,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447
0.26,62.5,56.0,4.11,4.08,2.56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,769
0.79,58.5,62.0,5.99,6.04,3.52,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2451
0.72,60.2,59.0,5.85,5.81,3.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1944
1.0,62.3,59.0,6.44,6.36,3.99,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5221
0.41,61.4,59.0,4.78,4.76,2.93,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1042
0.7,61.2,60.0,5.69,5.71,3.49,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3425
0.42,62.0,56.0,4.78,4.84,2.98,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1400
0.25,62.3,54.0,4.05,4.11,2.54,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,438
1.33,62.4,54.0,7.04,7.07,4.4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5857
0.82,60.8,60.0,6.05,6.03,3.67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2824
0.33,61.7,55.0,4.48,4.5,2.77,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,838
1.43,61.7,59.0,7.23,7.29,4.48,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8654
0.33,62.2,59.0,4.47,4.41,2.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,743
0.7,61.2,56.0,5.72,5.78,3.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2400
0.54,61.1,56.0,5.25,5.27,3.21,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1268
1.52,63.1,61.0,7.19,7.23,4.55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6982
0.5,62.2,58.0,5.08,5.12,3.17,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1272
0.9,62.0,59.0,6.2,6.1,3.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3977
1.53,60.3,57.0,7.52,7.45,4.51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11820
1.35,62.3,54.0,7.17,7.06,4.43,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6048
0.3,61.4,60.0,4.28,4.25,2.62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1013
0.36,62.4,53.0,4.58,4.59,2.86,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,538
0.7,60.4,60.0,5.79,5.74,3.48,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2596
0.29,61.9,56.0,4.24,4.25,2.62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,607
1.51,63.2,57.0,7.18,7.32,4.58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10950
0.31,62.5,53.0,4.37,4.34,2.72,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,684
0.7,60.5,58.0,5.78,5.76,3.49,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2648
0.62,59.9,62.0,5.51,5.53,3.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2131
1.29,63.0,57.0,6.99,6.89,4.37,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6877
1.01,63.0,59.0,6.33,6.27,3.97,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3671
0.41,63.8,56.0,4.7,4.74,3.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,467
0.32,62.7,56.0,4.39,4.42,2.76,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,524
1.04,61.7,57.0,6.49,6.54,4.02,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4344
1.06,59.9,58.0,6.67,6.63,3.98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4749
0.76,62.6,58.0,5.76,5.84,3.63,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2396
0.82,59.5,62.0,6.13,6.07,3.63,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2499
1.32,62.1,57.0,7.01,7.04,4.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6079
1.84,61.0,58.0,7.97,7.87,4.81,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7922
0.41,62.0,56.0,4.8,4.78,2.97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1230
1.01,63.1,60.0,6.35,6.39,4.02,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6999
0.73,61.9,60.0,5.81,5.78,3.59,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2527
0.7,61.2,54.0,5.79,5.75,3.53,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2310
0.5,63.3,64.0,4.98,5.0,3.16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1348
3.51,62.5,59.0,9.66,9.63,6.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18701
0.59,60.8,57.0,5.37,5.42,3.28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2068
1.51,62.8,59.0,7.26,7.3,4.57,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11460
0.32,62.1,54.0,4.4,4.42,2.74,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,708
0.34,62.6,56.0,4.52,4.49,2.82,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,961
0.62,61.1,59.0,5.51,5.46,3.35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1579
2.21,62.9,60.0,8.27,8.23,5.19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13369
1.01,60.5,58.0,6.52,6.48,3.93,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4327
0.31,61.8,54.0,4.38,4.39,2.71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,453
0.46,65.3,56.0,4.83,4.76,3.13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1002
0.23,62.5,57.0,3.92,3.99,2.47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,530
0.55,61.7,56.0,5.29,5.24,3.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1712
0.32,62.3,56.0,4.38,4.35,2.72,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,990
1.5,62.6,56.0,7.24,7.11,4.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5268
0.42,61.8,58.0,4.81,4.84,2.98,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,773
1.51,65.5,55.0,7.14,7.08,4.66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8794
0.72,64.1,57.0,5.64,5.71,3.64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2254
1.01,66.9,56.0,6.15,6.22,4.14,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4102
0.63,62.1,56.0,5.54,5.51,3.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2156
1.07,61.2,55.0,6.63,6.67,4.07,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6780
0.61,61.0,57.0,5.49,5.53,3.36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2207
1.59,62.1,58.0,7.42,7.48,4.63,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11333
0.4,62.9,56.0,4.69,4.72,2.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,807
0.41,60.7,56.0,4.81,4.85,2.93,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1295
1.51,62.8,59.0,7.2,7.17,4.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7553
1.03,61.5,57.0,6.48,6.52,4.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8742
1.03,61.2,58.0,6.52,6.55,4.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5744
0.33,60.4,59.0,4.47,4.43,2.69,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,743
0.32,61.9,54.0,4.41,4.44,2.74,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,843
0.34,61.0,55.0,4.54,4.56,2.77,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,637
0.51,62.1,56.0,5.1,5.13,3.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1148
0.9,63.1,58.0,6.11,6.15,3.87,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4580
0.41,61.5,57.0,4.77,4.81,2.95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,974
2.11,58.4,62.0,8.43,8.39,4.91,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14615
1.11,61.8,55.0,6.65,6.69,4.12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15464
1.7,61.7,57.0,7.67,7.62,4.71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13247
0.3,61.5,56.0,4.37,4.31,2.67,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,911
0.3,61.8,56.0,4.29,4.32,2.66,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,886
0.32,62.9,55.0,4.37,4.4,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,872
1.33,61.0,60.0,7.13,7.05,4.33,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6256
0.73,62.2,56.0,5.76,5.78,3.59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3328
0.7,61.0,61.0,5.69,5.72,3.48,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2952
1.06,59.4,59.0,6.68,6.63,3.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6217
0.52,62.9,58.0,5.14,5.04,3.2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1105
1.01,63.4,59.0,6.39,6.26,4.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15219
0.51,60.7,56.0,5.17,5.21,3.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1877
0.33,62.3,56.0,4.43,4.46,2.77,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,781
0.33,62.9,58.0,4.38,4.43,2.77,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,787
0.4,61.3,57.0,4.75,4.77,2.92,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,982
0.5,60.8,58.0,5.07,5.13,3.1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1436
0.5,62.3,55.0,5.11,5.07,3.17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1845
0.32,62.2,56.0,4.38,4.37,2.72,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,936
0.34,62.1,54.1,4.47,4.5,2.78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,758
0.61,61.6,54.0,5.45,5.49,3.37,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2242
1.07,61.0,62.0,6.6,6.68,4.05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4710
1.01,60.5,60.0,6.45,6.47,3.91,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10197
1.52,61.4,55.0,7.38,7.48,4.56,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10239
0.7,62.8,59.0,5.65,5.62,3.54,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2142
1.02,63.3,58.0,6.39,6.35,4.03,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5038
0.5,59.4,60.0,5.21,5.16,3.08,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1181
0.37,61.0,59.0,4.59,4.63,2.81,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,811
1.26,59.9,59.0,7.02,7.14,4.24,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7785
0.4,60.0,56.0,4.81,4.85,2.9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,853
2.08,62.3,59.0,8.22,8.16,5.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15873
0.51,61.0,57.0,5.21,5.12,3.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1662
1.3,62.5,57.0,6.92,6.96,4.34,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9837
