id,carat,cut,color,clarity,depth,table,x,y,z,price
38792,2.16,4,2,3,61.9,54.0,8.29,8.33,5.14,15124
38865,2.11,3,1,3,62.0,60.0,8.19,8.24,5.09,11663
38901,2.25,4,3,1,62.4,56.0,8.4,8.37,5.23,14348
38929,2.03,4,1,3,62.1,57.0,8.06,8.12,5.02,12716
38933,2.31,2,2,3,62.9,58.0,8.34,8.43,5.27,17062
38978,2.01,2,1,4,61.1,59.0,8.04,8.07,4.92,13109
38979,2.48,4,2,3,62.3,57.0,8.64,8.58,5.36,12883
39003,2.01,2,3,3,62.7,60.0,7.94,8.03,5.01,14768
39016,2.36,4,3,3,62.2,55.0,8.51,8.56,5.3,17569
39051,2.06,3,2,3,60.1,58.0,8.32,8.26,4.98,14982
39089,2.07,2,3,1,62.1,59.0,8.15,8.2,5.08,17893
39095,2.0,3,2,4,61.8,56.0,8.11,8.04,4.99,17716
39174,2.01,2,1,3,61.0,57.0,8.09,8.14,4.95,11110
39179,2.0,0,4,1,65.5,58.0,7.82,7.73,5.09,11935
39182,2.02,2,3,3,60.8,60.0,8.07,8.15,4.93,14498
39207,2.22,2,1,3,61.2,63.0,8.33,8.23,5.07,10662
39212,2.31,3,2,3,58.8,58.0,8.7,8.64,5.1,17000
39222,2.01,4,2,4,66.7,56.0,7.75,7.65,5.14,15729
39298,2.01,3,3,4,62.6,58.0,8.03,7.94,5.0,15395
39337,2.22,1,2,1,57.8,58.0,8.58,8.54,4.95,17151
39373,2.2,0,2,7,66.3,56.0,8.05,8.0,5.32,7934
39407,2.3,3,3,3,60.6,59.0,8.4,8.37,5.08,14042
39438,2.09,3,1,3,60.0,60.0,8.32,8.37,5.01,13092
39446,2.01,1,3,1,63.2,58.0,7.93,7.98,5.03,15919
39457,2.54,4,4,3,62.7,56.0,8.75,8.67,5.46,17339
39516,2.06,3,2,0,58.4,55.0,8.42,8.35,4.9,15393
39584,2.12,2,3,1,60.7,55.0,8.28,8.36,5.05,18118
39608,2.01,3,5,3,59.5,59.0,8.24,8.15,4.88,15841
39636,2.0,0,3,0,66.0,56.0,7.79,7.72,5.12,14199
39663,2.01,4,2,1,62.3,58.0,8.06,8.02,5.01,14540
39671,2.05,4,1,4,61.7,54.9,8.16,8.24,5.05,14111
39673,2.01,2,3,3,60.5,61.0,8.09,8.14,4.91,16140
39684,2.02,4,1,4,62.0,56.0,8.06,8.13,5.02,12832
39692,2.19,3,3,1,61.6,58.0,8.35,8.3,5.13,17016
39716,2.0,4,4,1,61.7,55.0,8.11,8.07,4.99,13675
39739,2.06,2,1,1,62.0,57.0,8.11,8.17,5.05,11764
39750,2.01,3,4,3,60.8,61.0,8.14,8.07,4.93,12260
39752,2.01,3,5,3,58.4,59.0,8.26,8.24,4.82,13610
39766,2.42,3,1,3,58.5,59.0,8.85,8.82,5.17,16198
39808,2.32,3,2,1,61.2,58.0,8.57,8.52,5.23,18026
39810,2.02,3,1,3,59.7,56.0,8.18,8.13,4.87,9728
39868,2.04,2,2,0,61.8,60.0,8.11,8.21,5.04,18127
39879,2.01,1,3,0,57.6,63.0,8.23,8.25,4.75,18340
39918,2.14,2,1,1,62.3,59.0,8.24,8.26,5.14,14556
39991,2.04,3,2,1,58.8,60.0,8.42,8.32,4.92,14775
40000,2.17,3,7,3,62.2,59.0,8.28,8.34,5.17,16472
40002,2.01,3,2,1,61.5,60.0,8.12,8.01,4.96,16499
40003,2.01,2,2,0,62.9,62.0,7.98,8.02,5.03,16914
40017,2.01,1,4,1,60.3,60.0,8.07,8.18,4.9,18625
40053,2.33,1,4,3,63.9,60.0,8.37,8.3,5.32,13242
40055,2.0,2,3,3,59.7,61.0,8.15,8.2,4.88,15312
40068,2.01,3,1,4,61.8,61.0,8.06,7.97,4.95,12541
40098,2.04,2,1,3,63.4,55.0,8.07,8.04,5.11,9482
40109,2.18,3,4,3,61.9,60.0,8.24,8.29,5.12,17841
40111,2.01,2,3,7,58.1,63.0,8.3,8.19,4.79,6592
40122,2.01,2,2,3,60.9,60.0,8.0,8.15,4.92,13488
40129,2.07,3,1,4,61.5,59.0,8.16,8.2,5.03,13675
40155,2.01,0,2,7,55.9,64.0,8.48,8.39,4.71,5696
40225,2.25,0,4,7,64.9,58.0,8.15,8.12,5.28,7069
40274,2.02,2,5,1,60.1,60.0,8.21,8.29,4.96,17658
40276,2.02,4,3,1,61.7,57.0,8.14,8.08,5.0,17882
40290,2.18,3,3,3,59.1,60.0,8.49,8.45,5.01,17473
40326,2.06,3,4,1,59.3,61.0,8.44,8.36,4.98,13317
